"date","median_ndvi","landsat","year","month","day","ndvi_filled","ndvi_sg"
2001-04-21,0.104725949466228,"Landsat7 (ETM+)",2001,4,21,0.104725949466228,0.105188401150419
2001-04-26,0.107020071517399,"Landsat7 (ETM+)",2001,4,26,0.107020071517399,0.106557619833208
2001-05-01,0.108683066236075,"Landsat7 (ETM+)",2001,5,1,0.108683066236075,0.108220614551884
2001-05-06,0.110177385306447,"Landsat7 (ETM+)",2001,5,6,0.110177385306447,0.110177385306447
2001-05-11,0.111965480412707,"Landsat7 (ETM+)",2001,5,11,0.111965480412707,0.111965480412707
2001-05-16,0.114509803239045,"Landsat7 (ETM+)",2001,5,16,0.114509803239045,0.114509803239045
2001-05-21,0.118272805469653,"Landsat7 (ETM+)",2001,5,21,0.118272805469653,0.118272805469653
2001-05-26,0.123716938788721,"Landsat7 (ETM+)",2001,5,26,0.123716938788721,0.123470611448287
2001-05-31,0.13130465488044,"Landsat7 (ETM+)",2001,5,31,0.13130465488044,0.129188957469267
2001-06-05,0.141498405429003,"Landsat7 (ETM+)",2001,6,5,0.141498405429003,0.140226132594045
2001-06-10,0.157347079193149,"Landsat7 (ETM+)",2001,6,10,0.157347079193149,0.163308590374741
2001-06-15,0.197648295062564,"Landsat7 (ETM+)",2001,6,15,0.197648295062564,0.202002071849343
2001-06-20,0.252600274292081,"Landsat7 (ETM+)",2001,6,20,0.252600274292081,0.252489555831355
2001-06-25,0.305555134686002,"Landsat7 (ETM+)",2001,6,25,0.305555134686002,0.300595033153025
2001-06-30,0.33986499404863,"Landsat7 (ETM+)",2001,6,30,0.33986499404863,0.333394038184628
2001-07-05,0.346890617472417,"Landsat7 (ETM+)",2001,7,5,0.346890617472417,0.348946241130886
2001-07-10,0.350052217925702,"Landsat7 (ETM+)",2001,7,10,0.350052217925702,0.352718363744161
2001-07-15,0.352557777970976,"Landsat7 (ETM+)",2001,7,15,0.352557777970976,0.352854246568613
2001-07-20,0.354502359895543,"Landsat7 (ETM+)",2001,7,20,0.354502359895543,0.354502359895543
2001-07-25,0.355981025986705,"Landsat7 (ETM+)",2001,7,25,0.355981025986705,0.355981025986705
2001-07-30,0.357088838531765,"Landsat7 (ETM+)",2001,7,30,0.357088838531765,0.357088838531765
2001-08-04,0.357920859818027,"Landsat7 (ETM+)",2001,8,4,0.357920859818027,0.357920859818027
2001-08-09,0.358572152132794,"Landsat7 (ETM+)",2001,8,9,0.358572152132794,0.358572152132794
2001-08-14,0.359137777763368,"Landsat7 (ETM+)",2001,8,14,0.359137777763368,0.359137777763368
2001-08-19,0.359712798997053,"Landsat7 (ETM+)",2001,8,19,0.359712798997053,0.359712798997053
2001-08-24,0.360392278121152,"Landsat7 (ETM+)",2001,8,24,0.360392278121152,0.35942338052617
2001-08-29,0.361271277422969,"Landsat7 (ETM+)",2001,8,29,0.361271277422969,0.361042586570685
2001-09-03,0.362444859189806,"Landsat7 (ETM+)",2001,9,3,0.362444859189806,0.368118551781909
2001-09-08,0.37418151045628,"Landsat7 (ETM+)",2001,9,8,0.37418151045628,0.373905203152835
2001-09-13,0.383717410337704,"Landsat7 (ETM+)",2001,9,13,0.383717410337704,0.374620229286422
2001-09-18,0.366122310783249,"Landsat7 (ETM+)",2001,9,18,0.366122310783249,0.368659798358864
2001-09-23,0.352815566262914,"Landsat7 (ETM+)",2001,9,23,0.352815566262914,0.355817349544009
2001-09-28,0.342029353149235,"Landsat7 (ETM+)",2001,9,28,0.342029353149235,0.341619463870586
2001-10-03,0.331970570993624,"Landsat7 (ETM+)",2001,10,3,0.331970570993624,0.331805652355645
2001-10-08,0.32257776504627,"Landsat7 (ETM+)",2001,10,8,0.32257776504627,0.32257776504627
2001-10-13,0.31378948055736,"Landsat7 (ETM+)",2001,10,13,0.31378948055736,0.31378948055736
2001-10-18,0.305544262777083,"Landsat7 (ETM+)",2001,10,18,0.305544262777083,0.305544262777083
2001-10-23,0.297780656955627,"Landsat7 (ETM+)",2001,10,23,0.297780656955627,0.297780656955627
2001-10-28,0.290437208343181,"Landsat7 (ETM+)",2001,10,28,0.290437208343181,0.290437208343181
2001-11-02,0.283452462189933,"Landsat7 (ETM+)",2001,11,2,0.283452462189933,0.283452462189933
2001-11-07,0.276764963746071,"Landsat7 (ETM+)",2001,11,7,0.276764963746071,0.276764963746071
2001-11-12,0.270313258261784,"Landsat7 (ETM+)",2001,11,12,0.270313258261784,0.270313258261784
2001-11-17,0.264035890987259,"Landsat7 (ETM+)",2001,11,17,0.264035890987259,0.264035890987259
2001-11-22,0.257871407172686,"Landsat7 (ETM+)",2001,11,22,0.257871407172686,0.257871407172686
2001-11-27,0.251758352068253,"Landsat7 (ETM+)",2001,11,27,0.251758352068253,0.251733194277009
2001-12-02,0.245635270924147,"Landsat7 (ETM+)",2001,12,2,0.245635270924147,0.245509940959695
2001-12-07,0.239440708990558,"Landsat7 (ETM+)",2001,12,7,0.239440708990558,0.23937199400234
2001-12-12,0.233377368325728,"Landsat7 (ETM+)",2001,12,12,0.233377368325728,0.233608432451996
2001-12-17,0.228303523594513,"Landsat7 (ETM+)",2001,12,17,0.228303523594513,0.228446482151894
2001-12-22,0.22389586851347,"Landsat7 (ETM+)",2001,12,22,0.22389586851347,0.223908039328868
2001-12-27,0.219703303237475,"Landsat7 (ETM+)",2001,12,27,0.219703303237475,0.219702548954004
2002-01-01,0.215274727921405,"Landsat7 (ETM+)",2002,1,1,0.215274727921405,0.215232738346946
2002-01-06,0.210159042720139,"Landsat7 (ETM+)",2002,1,6,0.210159042720139,0.210027386427836
2002-01-11,0.203913067764999,"Landsat7 (ETM+)",2002,1,11,0.203913067764999,0.203801330220602
2002-01-16,0.196514713778015,"Landsat7 (ETM+)",2002,1,16,0.196514713778015,0.19649650188946
2002-01-21,0.188263636097181,"Landsat7 (ETM+)",2002,1,21,0.188263636097181,0.188268608279511
2002-01-26,0.179407282146039,"Landsat7 (ETM+)",2002,1,26,0.179407282146039,0.179407282146039
2002-01-31,0.170193099348125,"Landsat7 (ETM+)",2002,1,31,0.170193099348125,0.170193099348125
2002-02-05,0.160868535126981,"Landsat7 (ETM+)",2002,2,5,0.160868535126981,0.160868535126981
2002-02-10,0.151681036906144,"Landsat7 (ETM+)",2002,2,10,0.151681036906144,0.151681036906144
2002-02-15,0.142878052109154,"Landsat7 (ETM+)",2002,2,15,0.142878052109154,0.14288284915836
2002-02-20,0.13470702815955,"Landsat7 (ETM+)",2002,2,20,0.13470702815955,0.13475124049464
2002-02-25,0.127415412480871,"Landsat7 (ETM+)",2002,2,25,0.127415412480871,0.1275053295648
2002-03-02,0.121200283479993,"Landsat7 (ETM+)",2002,3,2,0.121200283479993,0.121242879028972
2002-03-07,0.115920412587002,"Landsat7 (ETM+)",2002,3,7,0.115920412587002,0.115922355717955
2002-03-12,0.111386578309369,"Landsat7 (ETM+)",2002,3,12,0.111386578309369,0.111385527259937
2002-03-17,0.107420595173608,"Landsat7 (ETM+)",2002,3,17,0.107420595173608,0.107418365126597
2002-03-22,0.10384427770623,"Landsat7 (ETM+)",2002,3,22,0.10384427770623,0.103774877217217
2002-03-27,0.100479440433749,"Landsat7 (ETM+)",2002,3,27,0.100479440433749,0.100376072785568
2002-04-01,0.0971713133762933,"Landsat7 (ETM+)",2002,4,1,0.0971713133762933,0.0972925827182257
2002-04-06,0.0944352929545858,"Landsat7 (ETM+)",2002,4,6,0.0944352929545858,0.0945189431150602
2002-04-11,0.0921733044001485,"Landsat7 (ETM+)",2002,4,11,0.0921733044001485,0.0920562750435844
2002-04-16,0.0898774564266205,"Landsat7 (ETM+)",2002,4,16,0.0898774564266205,0.0899045785037982
